ctry_cd,country,item_cd,item,year,domestic_t_ctry_y,feed_t_ctry_y,food_t_ctry_y,losses_t_ctry_y,other_uses_t_ctry_y,processing_t_ctry_y,seeds_t_ctry_y
165,Pakistan,2531,Potatoes and products,2013,3365000.0,,2793000.0,381000.0,29000.0,,162000.0
165,Pakistan,2532,Cassava and products,2010,6000.0,,4000.0,,1000.0,,
165,Pakistan,2532,Cassava and products,2011,2000.0,,2000.0,,0.0,,
165,Pakistan,2532,Cassava and products,2012,2000.0,,2000.0,,0.0,,
165,Pakistan,2532,Cassava and products,2013,3000.0,,3000.0,,1000.0,,
165,Pakistan,2533,Sweet potatoes,2010,12000.0,,11000.0,1000.0,,,
165,Pakistan,2533,Sweet potatoes,2011,13000.0,,13000.0,1000.0,,,
165,Pakistan,2533,Sweet potatoes,2012,15000.0,,14000.0,1000.0,,,
165,Pakistan,2533,Sweet potatoes,2013,15000.0,,15000.0,1000.0,,,
165,Pakistan,2534,"Roots, Other",2010,416000.0,,416000.0,,,,
165,Pakistan,2534,"Roots, Other",2011,481000.0,,481000.0,,,,
165,Pakistan,2534,"Roots, Other",2012,477000.0,,477000.0,,,,
165,Pakistan,2534,"Roots, Other",2013,481000.0,,481000.0,,,,
165,Pakistan,2536,Sugar cane,2010,48373000.0,,3336000.0,,,40100000.0,4937000.0
165,Pakistan,2536,Sugar cane,2011,54309000.0,,4088000.0,,,44690000.0,5531000.0
165,Pakistan,2536,Sugar cane,2012,62397000.0,,3957000.0,,,52200000.0,6240000.0
165,Pakistan,2536,Sugar cane,2013,61750000.0,,3375000.0,,,52000000.0,6375000.0
165,Pakistan,2537,Sugar beet,2010,53000.0,,,,,53000.0,
165,Pakistan,2537,Sugar beet,2011,21000.0,,,,,21000.0,
165,Pakistan,2537,Sugar beet,2012,23000.0,,,,,23000.0,
165,Pakistan,2537,Sugar beet,2013,27000.0,,,,,27000.0,
165,Pakistan,2541,Sugar non-centrifugal,2010,615000.0,,615000.0,,,,
165,Pakistan,2541,Sugar non-centrifugal,2011,159000.0,,159000.0,,,,
165,Pakistan,2541,Sugar non-centrifugal,2012,231000.0,,231000.0,,,,
165,Pakistan,2541,Sugar non-centrifugal,2013,268000.0,,268000.0,,,,
165,Pakistan,2542,Sugar (Raw Equivalent),2010,4532000.0,,4516000.0,,,16000.0,
165,Pakistan,2542,Sugar (Raw Equivalent),2011,4433000.0,,4414000.0,,,18000.0,
165,Pakistan,2542,Sugar (Raw Equivalent),2012,4743000.0,,4723000.0,,,20000.0,
165,Pakistan,2542,Sugar (Raw Equivalent),2013,4772000.0,,4752000.0,,,20000.0,
165,Pakistan,2543,"Sweeteners, Other",2010,23000.0,,23000.0,,,,
165,Pakistan,2543,"Sweeteners, Other",2011,27000.0,,27000.0,,,,
165,Pakistan,2543,"Sweeteners, Other",2012,30000.0,,30000.0,,,,
165,Pakistan,2543,"Sweeteners, Other",2013,31000.0,,31000.0,,,,
165,Pakistan,2546,Beans,2010,141000.0,,132000.0,3000.0,,,7000.0
165,Pakistan,2546,Beans,2011,194000.0,,183000.0,4000.0,,,6000.0
165,Pakistan,2546,Beans,2012,168000.0,,159000.0,3000.0,,,6000.0
165,Pakistan,2546,Beans,2013,200000.0,,190000.0,4000.0,,,6000.0
165,Pakistan,2547,Peas,2010,162000.0,,162000.0,,,,
165,Pakistan,2547,Peas,2011,151000.0,,151000.0,,,,
165,Pakistan,2547,Peas,2012,246000.0,,246000.0,,,,
165,Pakistan,2547,Peas,2013,216000.0,,216000.0,,,,
165,Pakistan,2549,"Pulses, Other and products",2010,1002000.0,187000.0,732000.0,20000.0,,,63000.0
165,Pakistan,2549,"Pulses, Other and products",2011,1070000.0,194000.0,792000.0,21000.0,,,63000.0
165,Pakistan,2549,"Pulses, Other and products",2012,772000.0,127000.0,570000.0,15000.0,,,60000.0
165,Pakistan,2549,"Pulses, Other and products",2013,1082000.0,203000.0,798000.0,22000.0,,,59000.0
165,Pakistan,2551,Nuts and products,2010,132000.0,,132000.0,,,,
165,Pakistan,2551,Nuts and products,2011,126000.0,,127000.0,,,,
165,Pakistan,2551,Nuts and products,2012,131000.0,,132000.0,,,,
165,Pakistan,2551,Nuts and products,2013,133000.0,,139000.0,,,,
165,Pakistan,2555,Soyabeans,2010,0.0,,0.0,,,0.0,
165,Pakistan,2555,Soyabeans,2011,0.0,,0.0,,,0.0,
165,Pakistan,2555,Soyabeans,2012,0.0,,0.0,,,0.0,
165,Pakistan,2555,Soyabeans,2013,0.0,,0.0,,,0.0,
165,Pakistan,2556,Groundnuts (Shelled Eq),2010,70000.0,,13000.0,1000.0,,46000.0,10000.0
165,Pakistan,2556,Groundnuts (Shelled Eq),2011,77000.0,,15000.0,1000.0,,52000.0,10000.0
165,Pakistan,2556,Groundnuts (Shelled Eq),2012,56000.0,,11000.0,1000.0,,34000.0,10000.0
165,Pakistan,2556,Groundnuts (Shelled Eq),2013,67000.0,,13000.0,1000.0,,44000.0,10000.0
165,Pakistan,2557,Sunflower seed,2010,486000.0,,,,,483000.0,4000.0
165,Pakistan,2557,Sunflower seed,2011,563000.0,,,,,559000.0,4000.0
165,Pakistan,2557,Sunflower seed,2012,523000.0,,,,,520000.0,3000.0
165,Pakistan,2557,Sunflower seed,2013,448000.0,,,,,445000.0,3000.0
165,Pakistan,2558,Rape and Mustardseed,2010,994000.0,,0.0,25000.0,178000.0,790000.0,2000.0
165,Pakistan,2558,Rape and Mustardseed,2011,1166000.0,,1000.0,23000.0,131000.0,1008000.0,2000.0
165,Pakistan,2558,Rape and Mustardseed,2012,1091000.0,,0.0,22000.0,111000.0,956000.0,2000.0
165,Pakistan,2558,Rape and Mustardseed,2013,782000.0,,0.0,16000.0,105000.0,660000.0,2000.0
165,Pakistan,2559,Cottonseed,2010,3765000.0,941000.0,,75000.0,245000.0,2375000.0,128000.0
165,Pakistan,2559,Cottonseed,2011,3893000.0,1073000.0,,86000.0,264000.0,2340000.0,130000.0
165,Pakistan,2559,Cottonseed,2012,4095000.0,1024000.0,,82000.0,288000.0,2575000.0,126000.0
165,Pakistan,2559,Cottonseed,2013,4025000.0,1008000.0,,81000.0,297000.0,2514000.0,126000.0
165,Pakistan,2560,Coconuts - Incl Copra,2010,82000.0,,64000.0,,,18000.0,
165,Pakistan,2560,Coconuts - Incl Copra,2011,89000.0,,46000.0,,,43000.0,
165,Pakistan,2560,Coconuts - Incl Copra,2012,125000.0,,51000.0,,,74000.0,
165,Pakistan,2560,Coconuts - Incl Copra,2013,116000.0,,45000.0,,,71000.0,
165,Pakistan,2561,Sesame seed,2010,19000.0,,,1000.0,,18000.0,0.0
165,Pakistan,2561,Sesame seed,2011,16000.0,,,1000.0,,15000.0,0.0
165,Pakistan,2561,Sesame seed,2012,7000.0,,,1000.0,,6000.0,0.0
165,Pakistan,2561,Sesame seed,2013,3000.0,,,1000.0,,2000.0,0.0
165,Pakistan,2562,Palm kernels,2010,0.0,,,,0.0,,
165,Pakistan,2562,Palm kernels,2011,0.0,,,,0.0,,
165,Pakistan,2562,Palm kernels,2012,0.0,,,,0.0,,
165,Pakistan,2562,Palm kernels,2013,0.0,,,,0.0,,
165,Pakistan,2563,Olives (including preserved),2010,0.0,,0.0,,,,
165,Pakistan,2563,Olives (including preserved),2011,0.0,,0.0,,,,
165,Pakistan,2563,Olives (including preserved),2012,0.0,,0.0,,,,
165,Pakistan,2563,Olives (including preserved),2013,0.0,,0.0,,,,
165,Pakistan,2570,"Oilcrops, Other",2010,461000.0,0.0,172000.0,9000.0,0.0,265000.0,14000.0
165,Pakistan,2570,"Oilcrops, Other",2011,467000.0,0.0,260000.0,10000.0,0.0,183000.0,14000.0
165,Pakistan,2570,"Oilcrops, Other",2012,465000.0,0.0,256000.0,10000.0,0.0,185000.0,14000.0
165,Pakistan,2570,"Oilcrops, Other",2013,475000.0,0.0,267000.0,10000.0,0.0,185000.0,14000.0
165,Pakistan,2571,Soyabean Oil,2010,32000.0,,27000.0,,5000.0,,
165,Pakistan,2571,Soyabean Oil,2011,42000.0,,37000.0,,5000.0,,
165,Pakistan,2571,Soyabean Oil,2012,42000.0,,37000.0,,5000.0,,
165,Pakistan,2571,Soyabean Oil,2013,42000.0,,37000.0,,5000.0,,
165,Pakistan,2572,Groundnut Oil,2010,19000.0,,19000.0,,,,
165,Pakistan,2572,Groundnut Oil,2011,21000.0,,21000.0,,,,
165,Pakistan,2572,Groundnut Oil,2012,14000.0,,14000.0,,,,
165,Pakistan,2572,Groundnut Oil,2013,18000.0,,18000.0,,,,
165,Pakistan,2573,Sunflowerseed Oil,2010,110000.0,,110000.0,,0.0,,
165,Pakistan,2573,Sunflowerseed Oil,2011,118000.0,,115000.0,,4000.0,,
165,Pakistan,2573,Sunflowerseed Oil,2012,171000.0,,106000.0,,65000.0,,
165,Pakistan,2573,Sunflowerseed Oil,2013,147000.0,,147000.0,,0.0,,
165,Pakistan,2574,Rape and Mustard Oil,2010,248000.0,,220000.0,,28000.0,,
165,Pakistan,2574,Rape and Mustard Oil,2011,353000.0,,249000.0,,104000.0,,
165,Pakistan,2574,Rape and Mustard Oil,2012,335000.0,,249000.0,,86000.0,,
165,Pakistan,2574,Rape and Mustard Oil,2013,231000.0,,219000.0,,12000.0,,
165,Pakistan,2575,Cottonseed Oil,2010,426000.0,,356000.0,,70000.0,,
165,Pakistan,2575,Cottonseed Oil,2011,420000.0,,356000.0,,64000.0,,
165,Pakistan,2575,Cottonseed Oil,2012,464000.0,,449000.0,,15000.0,,
165,Pakistan,2575,Cottonseed Oil,2013,453000.0,,445000.0,,8000.0,,
165,Pakistan,2576,Palmkernel Oil,2010,10000.0,,10000.0,,,,
165,Pakistan,2576,Palmkernel Oil,2011,10000.0,,10000.0,,,,
165,Pakistan,2576,Palmkernel Oil,2012,9000.0,,9000.0,,,,
165,Pakistan,2576,Palmkernel Oil,2013,9000.0,,9000.0,,,,
165,Pakistan,2577,Palm Oil,2010,1919000.0,,1240000.0,,678000.0,,
165,Pakistan,2577,Palm Oil,2011,2012000.0,,1296000.0,,716000.0,,
165,Pakistan,2577,Palm Oil,2012,1832000.0,,1309000.0,,522000.0,,
165,Pakistan,2577,Palm Oil,2013,1940000.0,,1326000.0,,613000.0,,
165,Pakistan,2578,Coconut Oil,2010,1000.0,,0.0,,1000.0,,
165,Pakistan,2578,Coconut Oil,2011,15000.0,,13000.0,,1000.0,,
165,Pakistan,2578,Coconut Oil,2012,2000.0,,0.0,,2000.0,,
165,Pakistan,2578,Coconut Oil,2013,14000.0,,13000.0,,2000.0,,
165,Pakistan,2579,Sesameseed Oil,2010,0.0,,0.0,,0.0,,
165,Pakistan,2579,Sesameseed Oil,2011,6000.0,,6000.0,,0.0,,
165,Pakistan,2579,Sesameseed Oil,2012,2000.0,,2000.0,,0.0,,
165,Pakistan,2579,Sesameseed Oil,2013,1000.0,,1000.0,,0.0,,
165,Pakistan,2580,Olive Oil,2010,1000.0,,1000.0,,,,
165,Pakistan,2580,Olive Oil,2011,1000.0,,1000.0,,,,
165,Pakistan,2580,Olive Oil,2012,2000.0,,2000.0,,,,
165,Pakistan,2580,Olive Oil,2013,2000.0,,2000.0,,,,
165,Pakistan,2581,Ricebran Oil,2010,4000.0,,4000.0,,,,
165,Pakistan,2581,Ricebran Oil,2011,5000.0,,5000.0,,,,
165,Pakistan,2581,Ricebran Oil,2012,4000.0,,4000.0,,,,
165,Pakistan,2581,Ricebran Oil,2013,5000.0,,5000.0,,,,
165,Pakistan,2582,Maize Germ Oil,2010,0.0,,0.0,,,,
165,Pakistan,2582,Maize Germ Oil,2011,0.0,,0.0,,,,
165,Pakistan,2582,Maize Germ Oil,2012,0.0,,0.0,,,,
165,Pakistan,2582,Maize Germ Oil,2013,0.0,,0.0,,,,
165,Pakistan,2586,"Oilcrops Oil, Other",2010,85000.0,,84000.0,,1000.0,,
165,Pakistan,2586,"Oilcrops Oil, Other",2011,60000.0,,0.0,,59000.0,,
165,Pakistan,2586,"Oilcrops Oil, Other",2012,3000.0,,0.0,,3000.0,,
165,Pakistan,2586,"Oilcrops Oil, Other",2013,3000.0,,0.0,,2000.0,,
165,Pakistan,2601,Tomatoes and products,2010,551000.0,,551000.0,,,,
165,Pakistan,2601,Tomatoes and products,2011,660000.0,,660000.0,,,,
165,Pakistan,2601,Tomatoes and products,2012,817000.0,,817000.0,,,,
165,Pakistan,2601,Tomatoes and products,2013,868000.0,,868000.0,,,,
165,Pakistan,2602,Onions,2010,1732000.0,,1639000.0,93000.0,,,
165,Pakistan,2602,Onions,2011,1857000.0,,1756000.0,102000.0,,,
165,Pakistan,2602,Onions,2012,1794000.0,,1703000.0,92000.0,,,
165,Pakistan,2602,Onions,2013,1606000.0,,1520000.0,85000.0,,,
165,Pakistan,2605,"Vegetables, Other",2010,2871000.0,0.0,2773000.0,100000.0,,0.0,
165,Pakistan,2605,"Vegetables, Other",2011,2633000.0,0.0,2540000.0,95000.0,,0.0,
165,Pakistan,2605,"Vegetables, Other",2012,2540000.0,0.0,2458000.0,84000.0,,0.0,
165,Pakistan,2605,"Vegetables, Other",2013,2491000.0,0.0,2409000.0,85000.0,,0.0,
165,Pakistan,2611,"Oranges, Mandarines",2010,1711000.0,,1636000.0,75000.0,,,
165,Pakistan,2611,"Oranges, Mandarines",2011,1567000.0,,1497000.0,69000.0,,,
165,Pakistan,2611,"Oranges, Mandarines",2012,1675000.0,,1600000.0,75000.0,,,
165,Pakistan,2611,"Oranges, Mandarines",2013,1674000.0,,1599000.0,75000.0,,,
165,Pakistan,2612,"Lemons, Limes and products",2010,86000.0,,82000.0,4000.0,,,
165,Pakistan,2612,"Lemons, Limes and products",2011,79000.0,,75000.0,4000.0,,,
165,Pakistan,2612,"Lemons, Limes and products",2012,86000.0,,81000.0,4000.0,,,
165,Pakistan,2612,"Lemons, Limes and products",2013,86000.0,,82000.0,4000.0,,,
165,Pakistan,2613,Grapefruit and products,2010,-2000.0,,0.0,,,,
165,Pakistan,2613,Grapefruit and products,2011,-2000.0,,0.0,,,,
165,Pakistan,2613,Grapefruit and products,2012,-25000.0,,0.0,,,,
165,Pakistan,2613,Grapefruit and products,2013,-17000.0,,0.0,,,,
165,Pakistan,2614,"Citrus, Other",2010,-2000.0,,1000.0,,,,
165,Pakistan,2614,"Citrus, Other",2011,-31000.0,,2000.0,,,,
165,Pakistan,2614,"Citrus, Other",2012,-24000.0,,0.0,,,,
165,Pakistan,2614,"Citrus, Other",2013,-40000.0,,0.0,,,,
165,Pakistan,2615,Bananas,2010,57000.0,,43000.0,14000.0,,,
165,Pakistan,2615,Bananas,2011,38000.0,,28000.0,10000.0,,,
165,Pakistan,2615,Bananas,2012,74000.0,,62000.0,12000.0,,,
165,Pakistan,2615,Bananas,2013,33000.0,,21000.0,12000.0,,,
165,Pakistan,2617,Apples and products,2010,542000.0,,501000.0,27000.0,,13000.0,
165,Pakistan,2617,Apples and products,2011,631000.0,,585000.0,31000.0,,15000.0,
165,Pakistan,2617,Apples and products,2012,560000.0,,525000.0,29000.0,,6000.0,
165,Pakistan,2617,Apples and products,2013,602000.0,,563000.0,31000.0,,8000.0,
165,Pakistan,2618,Pineapples and products,2010,8000.0,,8000.0,,,,
165,Pakistan,2618,Pineapples and products,2011,8000.0,,8000.0,,,,
165,Pakistan,2618,Pineapples and products,2012,6000.0,,7000.0,,,,
165,Pakistan,2618,Pineapples and products,2013,6000.0,,6000.0,,,,
165,Pakistan,2619,Dates,2010,405000.0,,389000.0,16000.0,,,
165,Pakistan,2619,Dates,2011,457000.0,,440000.0,17000.0,,,
165,Pakistan,2619,Dates,2012,442000.0,,424000.0,18000.0,,,
165,Pakistan,2619,Dates,2013,434000.0,,416000.0,18000.0,,,
165,Pakistan,2620,Grapes and products (excl wine),2010,130000.0,,123000.0,6000.0,,,
165,Pakistan,2620,Grapes and products (excl wine),2011,116000.0,,110000.0,6000.0,,,
165,Pakistan,2620,Grapes and products (excl wine),2012,112000.0,,106000.0,5000.0,,,
165,Pakistan,2620,Grapes and products (excl wine),2013,98000.0,,93000.0,5000.0,,,
165,Pakistan,2625,"Fruits, Other",2010,2925000.0,,2854000.0,71000.0,,0.0,
165,Pakistan,2625,"Fruits, Other",2011,2821000.0,,2755000.0,66000.0,,0.0,
165,Pakistan,2625,"Fruits, Other",2012,2634000.0,,2568000.0,67000.0,,1000.0,
165,Pakistan,2625,"Fruits, Other",2013,2632000.0,,2567000.0,66000.0,,0.0,
165,Pakistan,2630,Coffee and products,2010,1000.0,,1000.0,,,,
165,Pakistan,2630,Coffee and products,2011,0.0,,0.0,,,,
165,Pakistan,2630,Coffee and products,2012,0.0,,0.0,,,,
165,Pakistan,2630,Coffee and products,2013,1000.0,,1000.0,,,,
165,Pakistan,2633,Cocoa Beans and products,2010,7000.0,,7000.0,,,,
165,Pakistan,2633,Cocoa Beans and products,2011,7000.0,,7000.0,,,,
165,Pakistan,2633,Cocoa Beans and products,2012,7000.0,,7000.0,,,,
165,Pakistan,2633,Cocoa Beans and products,2013,9000.0,,9000.0,,,,
165,Pakistan,2635,Tea (including mate),2010,93000.0,,91000.0,2000.0,,,
165,Pakistan,2635,Tea (including mate),2011,118000.0,,116000.0,2000.0,,,
165,Pakistan,2635,Tea (including mate),2012,120000.0,,117000.0,2000.0,,,
165,Pakistan,2635,Tea (including mate),2013,119000.0,,116000.0,2000.0,,,
165,Pakistan,2640,Pepper,2010,7000.0,,7000.0,,,,
165,Pakistan,2640,Pepper,2011,9000.0,,9000.0,,,,
165,Pakistan,2640,Pepper,2012,6000.0,,6000.0,,,,
165,Pakistan,2640,Pepper,2013,6000.0,,6000.0,,,,
165,Pakistan,2641,Pimento,2010,173000.0,,169000.0,4000.0,,,
165,Pakistan,2641,Pimento,2011,150000.0,,147000.0,3000.0,,,
165,Pakistan,2641,Pimento,2012,157000.0,,154000.0,3000.0,,,
165,Pakistan,2641,Pimento,2013,145000.0,,142000.0,3000.0,,,
165,Pakistan,2642,Cloves,2010,1000.0,,1000.0,,,,
165,Pakistan,2642,Cloves,2011,1000.0,,1000.0,,,,
165,Pakistan,2642,Cloves,2012,1000.0,,1000.0,,,,
165,Pakistan,2642,Cloves,2013,1000.0,,1000.0,,,,
165,Pakistan,2645,"Spices, Other",2010,140000.0,,140000.0,,,,
165,Pakistan,2645,"Spices, Other",2011,121000.0,,121000.0,,,,
165,Pakistan,2645,"Spices, Other",2012,144000.0,,144000.0,,,,
165,Pakistan,2645,"Spices, Other",2013,124000.0,,124000.0,,,,
165,Pakistan,2655,Wine,2010,0.0,,0.0,,,,
165,Pakistan,2655,Wine,2011,0.0,,0.0,,,,
165,Pakistan,2655,Wine,2012,0.0,,0.0,,,,
165,Pakistan,2655,Wine,2013,0.0,,0.0,,,,
165,Pakistan,2656,Beer,2010,5000.0,,5000.0,,,,
165,Pakistan,2656,Beer,2011,5000.0,,5000.0,,,,
165,Pakistan,2656,Beer,2012,5000.0,,5000.0,,,,
165,Pakistan,2656,Beer,2013,4000.0,,4000.0,,,,
165,Pakistan,2657,"Beverages, Fermented",2010,5000.0,,5000.0,,,,
165,Pakistan,2657,"Beverages, Fermented",2011,9000.0,,9000.0,,,,
165,Pakistan,2657,"Beverages, Fermented",2012,4000.0,,4000.0,,,,
165,Pakistan,2657,"Beverages, Fermented",2013,5000.0,,5000.0,,,,
165,Pakistan,2658,"Beverages, Alcoholic",2010,0.0,,0.0,,,,
165,Pakistan,2658,"Beverages, Alcoholic",2011,0.0,,0.0,,,,
165,Pakistan,2658,"Beverages, Alcoholic",2012,0.0,,0.0,,,,
165,Pakistan,2658,"Beverages, Alcoholic",2013,0.0,,0.0,,,,
165,Pakistan,2659,"Alcohol, Non-Food",2010,3000.0,,,,3000.0,,
165,Pakistan,2659,"Alcohol, Non-Food",2011,15000.0,,,,15000.0,,
165,Pakistan,2659,"Alcohol, Non-Food",2012,10000.0,,,,10000.0,,
165,Pakistan,2659,"Alcohol, Non-Food",2013,4000.0,,,,4000.0,,
165,Pakistan,2680,Infant food,2010,4000.0,,4000.0,,,,
165,Pakistan,2680,Infant food,2011,5000.0,,5000.0,,,,
165,Pakistan,2680,Infant food,2012,5000.0,,5000.0,,,,
165,Pakistan,2680,Infant food,2013,6000.0,,6000.0,,,,
165,Pakistan,2731,Bovine Meat,2010,1464000.0,,1464000.0,,,0.0,
165,Pakistan,2731,Bovine Meat,2011,1513000.0,,1513000.0,,,0.0,
165,Pakistan,2731,Bovine Meat,2012,1557000.0,,1557000.0,,,0.0,
165,Pakistan,2731,Bovine Meat,2013,1606000.0,,1606000.0,,,0.0,
165,Pakistan,2732,Mutton & Goat Meat,2010,423000.0,,423000.0,,,,
165,Pakistan,2732,Mutton & Goat Meat,2011,427000.0,,427000.0,,,,
165,Pakistan,2732,Mutton & Goat Meat,2012,434000.0,,434000.0,,,,
165,Pakistan,2732,Mutton & Goat Meat,2013,448000.0,,448000.0,,,,
165,Pakistan,2733,Pigmeat,2010,0.0,,0.0,,,,
165,Pakistan,2733,Pigmeat,2011,0.0,,0.0,,,,
165,Pakistan,2733,Pigmeat,2012,0.0,,0.0,,,,
165,Pakistan,2733,Pigmeat,2013,0.0,,0.0,,,,
165,Pakistan,2734,Poultry Meat,2010,712000.0,,712000.0,,,,
165,Pakistan,2734,Poultry Meat,2011,771000.0,,771000.0,,,,
165,Pakistan,2734,Poultry Meat,2012,838000.0,,838000.0,,,,
165,Pakistan,2734,Poultry Meat,2013,912000.0,,912000.0,,,,
165,Pakistan,2735,"Meat, Other",2010,23000.0,,23000.0,,,,
165,Pakistan,2735,"Meat, Other",2011,23000.0,,23000.0,,,,
165,Pakistan,2735,"Meat, Other",2012,23000.0,,23000.0,,,,
165,Pakistan,2735,"Meat, Other",2013,23000.0,,23000.0,,,,
165,Pakistan,2736,"Offals, Edible",2010,334000.0,,334000.0,,,,
165,Pakistan,2736,"Offals, Edible",2011,332000.0,,332000.0,,,,
165,Pakistan,2736,"Offals, Edible",2012,344000.0,,344000.0,,,,
165,Pakistan,2736,"Offals, Edible",2013,347000.0,,347000.0,,,,
165,Pakistan,2737,"Fats, Animals, Raw",2010,211000.0,,211000.0,,1000.0,,
165,Pakistan,2737,"Fats, Animals, Raw",2011,223000.0,,222000.0,,2000.0,,
165,Pakistan,2737,"Fats, Animals, Raw",2012,219000.0,,216000.0,,3000.0,,
165,Pakistan,2737,"Fats, Animals, Raw",2013,201000.0,,198000.0,,3000.0,,
165,Pakistan,2740,"Butter, Ghee",2010,650000.0,,650000.0,,,,
165,Pakistan,2740,"Butter, Ghee",2011,669000.0,,669000.0,,,,
165,Pakistan,2740,"Butter, Ghee",2012,688000.0,,688000.0,,,,
165,Pakistan,2740,"Butter, Ghee",2013,709000.0,,709000.0,,,,
165,Pakistan,2743,Cream,2010,2000.0,,2000.0,,,,
165,Pakistan,2743,Cream,2011,1000.0,,1000.0,,,,
165,Pakistan,2743,Cream,2012,2000.0,,2000.0,,,,
165,Pakistan,2743,Cream,2013,3000.0,,3000.0,,,,
165,Pakistan,2744,Eggs,2010,565000.0,,472000.0,57000.0,,,37000.0
165,Pakistan,2744,Eggs,2011,611000.0,,510000.0,61000.0,,,40000.0
165,Pakistan,2744,Eggs,2012,623000.0,,517000.0,63000.0,,,43000.0
165,Pakistan,2744,Eggs,2013,651000.0,,537000.0,66000.0,,,47000.0
165,Pakistan,2745,Honey,2010,3000.0,,3000.0,,,,
165,Pakistan,2745,Honey,2011,3000.0,,3000.0,,,,
165,Pakistan,2745,Honey,2012,3000.0,,3000.0,,,,
165,Pakistan,2745,Honey,2013,3000.0,,3000.0,,,,
165,Pakistan,2761,Freshwater Fish,2010,251000.0,0.0,251000.0,,0.0,,
165,Pakistan,2761,Freshwater Fish,2011,249000.0,0.0,249000.0,,0.0,,
165,Pakistan,2761,Freshwater Fish,2012,249000.0,0.0,249000.0,,0.0,,
165,Pakistan,2761,Freshwater Fish,2013,249000.0,0.0,249000.0,,0.0,,
165,Pakistan,2762,Demersal Fish,2010,50000.0,30000.0,20000.0,,0.0,,
165,Pakistan,2762,Demersal Fish,2011,55000.0,20000.0,35000.0,,0.0,,
165,Pakistan,2762,Demersal Fish,2012,55000.0,20000.0,35000.0,,0.0,,
165,Pakistan,2762,Demersal Fish,2013,55000.0,20000.0,35000.0,,0.0,,
165,Pakistan,2763,Pelagic Fish,2010,105000.0,53000.0,52000.0,,0.0,,
165,Pakistan,2763,Pelagic Fish,2011,64000.0,8000.0,56000.0,,0.0,,
165,Pakistan,2763,Pelagic Fish,2012,64000.0,8000.0,56000.0,,0.0,,
165,Pakistan,2763,Pelagic Fish,2013,64000.0,8000.0,56000.0,,0.0,,
165,Pakistan,2764,"Marine Fish, Other",2010,17000.0,16000.0,1000.0,,0.0,,
165,Pakistan,2764,"Marine Fish, Other",2011,17000.0,17000.0,0.0,,0.0,,
165,Pakistan,2764,"Marine Fish, Other",2012,17000.0,17000.0,0.0,,0.0,,
165,Pakistan,2764,"Marine Fish, Other",2013,17000.0,17000.0,0.0,,0.0,,
165,Pakistan,2765,Crustaceans,2010,4000.0,0.0,4000.0,,0.0,,
165,Pakistan,2765,Crustaceans,2011,1000.0,0.0,1000.0,,0.0,,
165,Pakistan,2765,Crustaceans,2012,1000.0,0.0,1000.0,,0.0,,
165,Pakistan,2765,Crustaceans,2013,1000.0,0.0,1000.0,,0.0,,
165,Pakistan,2766,Cephalopods,2010,6000.0,,6000.0,,0.0,,
165,Pakistan,2766,Cephalopods,2011,7000.0,,7000.0,,0.0,,
165,Pakistan,2766,Cephalopods,2012,7000.0,,7000.0,,0.0,,
165,Pakistan,2766,Cephalopods,2013,7000.0,,7000.0,,0.0,,
165,Pakistan,2767,"Molluscs, Other",2010,1000.0,,1000.0,,0.0,,
165,Pakistan,2767,"Molluscs, Other",2011,1000.0,,1000.0,,0.0,,
165,Pakistan,2767,"Molluscs, Other",2012,1000.0,,1000.0,,0.0,,
165,Pakistan,2767,"Molluscs, Other",2013,1000.0,,1000.0,,0.0,,
165,Pakistan,2775,Aquatic Plants,2010,0.0,,0.0,,0.0,,
165,Pakistan,2775,Aquatic Plants,2011,0.0,,0.0,,0.0,,
165,Pakistan,2775,Aquatic Plants,2012,0.0,,0.0,,0.0,,
165,Pakistan,2775,Aquatic Plants,2013,0.0,,0.0,,0.0,,
165,Pakistan,2781,"Fish, Body Oil",2010,0.0,0.0,0.0,,0.0,,
165,Pakistan,2781,"Fish, Body Oil",2011,0.0,0.0,0.0,,0.0,,
165,Pakistan,2781,"Fish, Body Oil",2012,0.0,0.0,0.0,,0.0,,
165,Pakistan,2781,"Fish, Body Oil",2013,0.0,0.0,0.0,,0.0,,
165,Pakistan,2782,"Fish, Liver Oil",2010,0.0,,0.0,,0.0,,
165,Pakistan,2782,"Fish, Liver Oil",2011,0.0,,0.0,,0.0,,
165,Pakistan,2782,"Fish, Liver Oil",2012,0.0,,0.0,,0.0,,
165,Pakistan,2782,"Fish, Liver Oil",2013,0.0,,0.0,,0.0,,
165,Pakistan,2805,Rice (Milled Equivalent),2010,2874000.0,,2335000.0,145000.0,229000.0,0.0,165000.0
165,Pakistan,2805,Rice (Milled Equivalent),2011,2815000.0,,2187000.0,184000.0,295000.0,0.0,148000.0
165,Pakistan,2805,Rice (Milled Equivalent),2012,2869000.0,,2262000.0,166000.0,263000.0,0.0,179000.0
165,Pakistan,2805,Rice (Milled Equivalent),2013,2940000.0,,2232000.0,204000.0,327000.0,0.0,177000.0
165,Pakistan,2848,Milk - Excluding Butter,2010,35562000.0,1744000.0,30294000.0,3525000.0,,0.0,
165,Pakistan,2848,Milk - Excluding Butter,2011,36897000.0,1797000.0,31463000.0,3636000.0,,0.0,
165,Pakistan,2848,Milk - Excluding Butter,2012,38056000.0,1868000.0,32447000.0,3741000.0,,0.0,
