,ctry_cd,country,item_cd,item,origin,population,Food supply (kcal/ctry/y)
6218,101,Indonesia,2775,Aquatic Plants,animal,249866000,0.0
6219,101,Indonesia,2781,"Fish, Body Oil",animal,249866000,0.0
6220,101,Indonesia,2782,"Fish, Liver Oil",animal,249866000,0.0
6221,101,Indonesia,2805,Rice (Milled Equivalent),vegetal,249866000,121115047520000.0
6222,101,Indonesia,2848,Milk - Excluding Butter,animal,249866000,1732820710000.0
6223,101,Indonesia,2899,Miscellaneous,vegetal,249866000,0.0
6224,102,Iran (Islamic Republic of),2511,Wheat and products,vegetal,77447000,35109048510000.0
6225,102,Iran (Islamic Republic of),2513,Barley and products,vegetal,77447000,113072620000.0
6226,102,Iran (Islamic Republic of),2514,Maize and products,vegetal,77447000,593631255000.0
6227,102,Iran (Islamic Republic of),2515,Rye and products,vegetal,77447000,0.0
6228,102,Iran (Islamic Republic of),2516,Oats,vegetal,77447000,0.0
6231,102,Iran (Islamic Republic of),2520,"Cereals, Other",vegetal,77447000,0.0
6232,102,Iran (Islamic Republic of),2531,Potatoes and products,vegetal,77447000,2939888120000.0
6233,102,Iran (Islamic Republic of),2532,Cassava and products,vegetal,77447000,0.0
6235,102,Iran (Islamic Republic of),2534,"Roots, Other",vegetal,77447000,0.0
6238,102,Iran (Islamic Republic of),2542,Sugar (Raw Equivalent),vegetal,77447000,7519329230000.0
6239,102,Iran (Islamic Republic of),2543,"Sweeteners, Other",vegetal,77447000,28268155000.0
6240,102,Iran (Islamic Republic of),2546,Beans,vegetal,77447000,621899410000.0
6241,102,Iran (Islamic Republic of),2547,Peas,vegetal,77447000,650167565000.0
6242,102,Iran (Islamic Republic of),2549,"Pulses, Other and products",vegetal,77447000,1469944060000.0
6243,102,Iran (Islamic Republic of),2551,Nuts and products,vegetal,77447000,2713742880000.0
6244,102,Iran (Islamic Republic of),2555,Soyabeans,vegetal,77447000,0.0
6245,102,Iran (Islamic Republic of),2556,Groundnuts (Shelled Eq),vegetal,77447000,197877085000.0
6247,102,Iran (Islamic Republic of),2558,Rape and Mustardseed,vegetal,77447000,0.0
6249,102,Iran (Islamic Republic of),2560,Coconuts - Incl Copra,vegetal,77447000,28268155000.0
6252,102,Iran (Islamic Republic of),2563,Olives (including preserved),vegetal,77447000,28268155000.0
6253,102,Iran (Islamic Republic of),2570,"Oilcrops, Other",vegetal,77447000,0.0
6254,102,Iran (Islamic Republic of),2571,Soyabean Oil,vegetal,77447000,4692513730000.0
6255,102,Iran (Islamic Republic of),2572,Groundnut Oil,vegetal,77447000,0.0
6256,102,Iran (Islamic Republic of),2573,Sunflowerseed Oil,vegetal,77447000,2007039005000.0
6257,102,Iran (Islamic Republic of),2574,Rape and Mustard Oil,vegetal,77447000,961117270000.0
6258,102,Iran (Islamic Republic of),2575,Cottonseed Oil,vegetal,77447000,84804465000.0
6259,102,Iran (Islamic Republic of),2576,Palmkernel Oil,vegetal,77447000,56536310000.0
6261,102,Iran (Islamic Republic of),2578,Coconut Oil,vegetal,77447000,56536310000.0
6262,102,Iran (Islamic Republic of),2579,Sesameseed Oil,vegetal,77447000,141340775000.0
6263,102,Iran (Islamic Republic of),2580,Olive Oil,vegetal,77447000,56536310000.0
6264,102,Iran (Islamic Republic of),2582,Maize Germ Oil,vegetal,77447000,28268155000.0
6265,102,Iran (Islamic Republic of),2586,"Oilcrops Oil, Other",vegetal,77447000,0.0
6266,102,Iran (Islamic Republic of),2601,Tomatoes and products,vegetal,77447000,848044650000.0
6267,102,Iran (Islamic Republic of),2602,Onions,vegetal,77447000,763240185000.0
6268,102,Iran (Islamic Republic of),2605,"Vegetables, Other",vegetal,77447000,2628938415000.0
6269,102,Iran (Islamic Republic of),2611,"Oranges, Mandarines",vegetal,77447000,537094945000.0
6270,102,Iran (Islamic Republic of),2612,"Lemons, Limes and products",vegetal,77447000,56536310000.0
6271,102,Iran (Islamic Republic of),2613,Grapefruit and products,vegetal,77447000,0.0
6272,102,Iran (Islamic Republic of),2614,"Citrus, Other",vegetal,77447000,0.0
6273,102,Iran (Islamic Republic of),2615,Bananas,vegetal,77447000,395754170000.0
6274,102,Iran (Islamic Republic of),2617,Apples and products,vegetal,77447000,706703875000.0
6275,102,Iran (Islamic Republic of),2618,Pineapples and products,vegetal,77447000,0.0
6276,102,Iran (Islamic Republic of),2619,Dates,vegetal,77447000,1469944060000.0
6277,102,Iran (Islamic Republic of),2620,Grapes and products (excl wine),vegetal,77447000,989385425000.0
6278,102,Iran (Islamic Republic of),2625,"Fruits, Other",vegetal,77447000,1554748525000.0
6279,102,Iran (Islamic Republic of),2630,Coffee and products,vegetal,77447000,0.0
6280,102,Iran (Islamic Republic of),2633,Cocoa Beans and products,vegetal,77447000,56536310000.0
6281,102,Iran (Islamic Republic of),2635,Tea (including mate),vegetal,77447000,84804465000.0
6282,102,Iran (Islamic Republic of),2640,Pepper,vegetal,77447000,0.0
6283,102,Iran (Islamic Republic of),2641,Pimento,vegetal,77447000,28268155000.0
6284,102,Iran (Islamic Republic of),2642,Cloves,vegetal,77447000,0.0
6285,102,Iran (Islamic Republic of),2645,"Spices, Other",vegetal,77447000,141340775000.0
6286,102,Iran (Islamic Republic of),2655,Wine,vegetal,77447000,0.0
6287,102,Iran (Islamic Republic of),2656,Beer,vegetal,77447000,0.0
6288,102,Iran (Islamic Republic of),2657,"Beverages, Fermented",vegetal,77447000,0.0
6289,102,Iran (Islamic Republic of),2658,"Beverages, Alcoholic",vegetal,77447000,0.0
6291,102,Iran (Islamic Republic of),2680,Infant food,vegetal,77447000,0.0
6292,102,Iran (Islamic Republic of),2731,Bovine Meat,animal,77447000,508826790000.0
6293,102,Iran (Islamic Republic of),2732,Mutton & Goat Meat,animal,77447000,593631255000.0
6294,102,Iran (Islamic Republic of),2733,Pigmeat,animal,77447000,0.0
6295,102,Iran (Islamic Republic of),2734,Poultry Meat,animal,77447000,2515865795000.0
6296,102,Iran (Islamic Republic of),2735,"Meat, Other",animal,77447000,28268155000.0
6297,102,Iran (Islamic Republic of),2736,"Offals, Edible",animal,77447000,113072620000.0
6298,102,Iran (Islamic Republic of),2737,"Fats, Animals, Raw",animal,77447000,141340775000.0
6299,102,Iran (Islamic Republic of),2740,"Butter, Ghee",animal,77447000,1469944060000.0
6300,102,Iran (Islamic Republic of),2743,Cream,animal,77447000,0.0
6301,102,Iran (Islamic Republic of),2744,Eggs,animal,77447000,848044650000.0
6302,102,Iran (Islamic Republic of),2745,Honey,vegetal,77447000,226145240000.0
6303,102,Iran (Islamic Republic of),2761,Freshwater Fish,animal,77447000,254413395000.0
6304,102,Iran (Islamic Republic of),2762,Demersal Fish,animal,77447000,28268155000.0
6305,102,Iran (Islamic Republic of),2763,Pelagic Fish,animal,77447000,226145240000.0
6306,102,Iran (Islamic Republic of),2764,"Marine Fish, Other",animal,77447000,28268155000.0
6307,102,Iran (Islamic Republic of),2765,Crustaceans,animal,77447000,0.0
6308,102,Iran (Islamic Republic of),2766,Cephalopods,animal,77447000,0.0
6309,102,Iran (Islamic Republic of),2767,"Molluscs, Other",animal,77447000,0.0
6310,102,Iran (Islamic Republic of),2769,"Aquatic Animals, Others",animal,77447000,0.0
6311,102,Iran (Islamic Republic of),2775,Aquatic Plants,animal,77447000,0.0
6312,102,Iran (Islamic Republic of),2781,"Fish, Body Oil",animal,77447000,0.0
6313,102,Iran (Islamic Republic of),2782,"Fish, Liver Oil",animal,77447000,0.0
6314,102,Iran (Islamic Republic of),2805,Rice (Milled Equivalent),vegetal,77447000,8112960485000.0
6315,102,Iran (Islamic Republic of),2848,Milk - Excluding Butter,animal,77447000,1865698230000.0
6316,102,Iran (Islamic Republic of),2899,Miscellaneous,vegetal,77447000,0.0
6317,103,Iraq,2511,Wheat and products,vegetal,33765000,14061940725000.0
6318,103,Iraq,2513,Barley and products,vegetal,33765000,505293225000.0
6319,103,Iraq,2514,Maize and products,vegetal,33765000,36972675000.0
6324,103,Iraq,2520,"Cereals, Other",vegetal,33765000,0.0
6325,103,Iraq,2531,Potatoes and products,vegetal,33765000,443672100000.0
6326,103,Iraq,2534,"Roots, Other",vegetal,33765000,0.0
6327,103,Iraq,2536,Sugar cane,vegetal,33765000,0.0
6329,103,Iraq,2542,Sugar (Raw Equivalent),vegetal,33765000,2144415150000.0
6330,103,Iraq,2543,"Sweeteners, Other",vegetal,33765000,61621125000.0
6331,103,Iraq,2546,Beans,vegetal,33765000,73945350000.0
6332,103,Iraq,2547,Peas,vegetal,33765000,49296900000.0
6333,103,Iraq,2549,"Pulses, Other and products",vegetal,33765000,221836050000.0
6334,103,Iraq,2551,Nuts and products,vegetal,33765000,24648450000.0
6337,103,Iraq,2557,Sunflower seed,vegetal,33765000,12324225000.0
6339,103,Iraq,2560,Coconuts - Incl Copra,vegetal,33765000,0.0
6340,103,Iraq,2561,Sesame seed,vegetal,33765000,12324225000.0
6341,103,Iraq,2563,Olives (including preserved),vegetal,33765000,24648450000.0
6343,103,Iraq,2571,Soyabean Oil,vegetal,33765000,603887025000.0
6344,103,Iraq,2572,Groundnut Oil,vegetal,33765000,24648450000.0
6345,103,Iraq,2573,Sunflowerseed Oil,vegetal,33765000,2021172900000.0
6346,103,Iraq,2574,Rape and Mustard Oil,vegetal,33765000,0.0
6347,103,Iraq,2575,Cottonseed Oil,vegetal,33765000,36972675000.0
6348,103,Iraq,2576,Palmkernel Oil,vegetal,33765000,24648450000.0
6349,103,Iraq,2577,Palm Oil,vegetal,33765000,1589825025000.0
6350,103,Iraq,2578,Coconut Oil,vegetal,33765000,0.0
6351,103,Iraq,2579,Sesameseed Oil,vegetal,33765000,24648450000.0
6352,103,Iraq,2580,Olive Oil,vegetal,33765000,12324225000.0
6353,103,Iraq,2582,Maize Germ Oil,vegetal,33765000,160214925000.0
6354,103,Iraq,2586,"Oilcrops Oil, Other",vegetal,33765000,0.0
6355,103,Iraq,2601,Tomatoes and products,vegetal,33765000,209511825000.0
6356,103,Iraq,2602,Onions,vegetal,33765000,86269575000.0
6357,103,Iraq,2605,"Vegetables, Other",vegetal,33765000,591562800000.0
6358,103,Iraq,2611,"Oranges, Mandarines",vegetal,33765000,73945350000.0
6359,103,Iraq,2612,"Lemons, Limes and products",vegetal,33765000,12324225000.0
6360,103,Iraq,2613,Grapefruit and products,vegetal,33765000,0.0
6361,103,Iraq,2615,Bananas,vegetal,33765000,36972675000.0
6362,103,Iraq,2617,Apples and products,vegetal,33765000,49296900000.0
6363,103,Iraq,2619,Dates,vegetal,33765000,357402525000.0
6364,103,Iraq,2620,Grapes and products (excl wine),vegetal,33765000,160214925000.0
6365,103,Iraq,2625,"Fruits, Other",vegetal,33765000,209511825000.0
6366,103,Iraq,2630,Coffee and products,vegetal,33765000,0.0
6367,103,Iraq,2633,Cocoa Beans and products,vegetal,33765000,172539150000.0
6368,103,Iraq,2635,Tea (including mate),vegetal,33765000,12324225000.0
6369,103,Iraq,2640,Pepper,vegetal,33765000,0.0
6370,103,Iraq,2641,Pimento,vegetal,33765000,0.0
6371,103,Iraq,2642,Cloves,vegetal,33765000,0.0
6372,103,Iraq,2645,"Spices, Other",vegetal,33765000,0.0
6373,103,Iraq,2655,Wine,vegetal,33765000,0.0
6374,103,Iraq,2656,Beer,vegetal,33765000,24648450000.0
6375,103,Iraq,2658,"Beverages, Alcoholic",vegetal,33765000,36972675000.0
6376,103,Iraq,2680,Infant food,vegetal,33765000,12324225000.0
6377,103,Iraq,2731,Bovine Meat,animal,33765000,197187600000.0
6378,103,Iraq,2732,Mutton & Goat Meat,animal,33765000,147890700000.0
6379,103,Iraq,2733,Pigmeat,animal,33765000,0.0
6380,103,Iraq,2734,Poultry Meat,animal,33765000,640859700000.0
6381,103,Iraq,2735,"Meat, Other",animal,33765000,0.0
6382,103,Iraq,2736,"Offals, Edible",animal,33765000,12324225000.0
6383,103,Iraq,2737,"Fats, Animals, Raw",animal,33765000,49296900000.0
6384,103,Iraq,2740,"Butter, Ghee",animal,33765000,49296900000.0
6385,103,Iraq,2744,Eggs,animal,33765000,468320550000.0
6386,103,Iraq,2745,Honey,vegetal,33765000,0.0
6387,103,Iraq,2761,Freshwater Fish,animal,33765000,49296900000.0
6388,103,Iraq,2762,Demersal Fish,animal,33765000,12324225000.0
6389,103,Iraq,2763,Pelagic Fish,animal,33765000,0.0
6390,103,Iraq,2764,"Marine Fish, Other",animal,33765000,0.0
6391,103,Iraq,2765,Crustaceans,animal,33765000,0.0
6392,103,Iraq,2766,Cephalopods,animal,33765000,0.0
6393,103,Iraq,2767,"Molluscs, Other",animal,33765000,0.0
6394,103,Iraq,2769,"Aquatic Animals, Others",animal,33765000,0.0
6395,103,Iraq,2775,Aquatic Plants,animal,33765000,0.0
6396,103,Iraq,2781,"Fish, Body Oil",animal,33765000,0.0
6397,103,Iraq,2782,"Fish, Liver Oil",animal,33765000,0.0
6398,103,Iraq,2805,Rice (Milled Equivalent),vegetal,33765000,5028283800000.0
6399,103,Iraq,2848,Milk - Excluding Butter,animal,33765000,419023650000.0
6400,103,Iraq,2899,Miscellaneous,vegetal,33765000,36972675000.0
6401,104,Ireland,2511,Wheat and products,vegetal,4627000,1577390570000.0
6402,104,Ireland,2513,Barley and products,vegetal,4627000,5066565000.0
6403,104,Ireland,2514,Maize and products,vegetal,4627000,123286415000.0
6404,104,Ireland,2515,Rye and products,vegetal,4627000,1688855000.0
6405,104,Ireland,2516,Oats,vegetal,4627000,42221375000.0
6408,104,Ireland,2520,"Cereals, Other",vegetal,4627000,11821985000.0
6409,104,Ireland,2531,Potatoes and products,vegetal,4627000,260083670000.0
6413,104,Ireland,2535,Yams,vegetal,4627000,0.0
6416,104,Ireland,2542,Sugar (Raw Equivalent),vegetal,4627000,454301995000.0
6417,104,Ireland,2543,"Sweeteners, Other",vegetal,4627000,202662600000.0
6418,104,Ireland,2546,Beans,vegetal,4627000,40532520000.0
6419,104,Ireland,2547,Peas,vegetal,4627000,11821985000.0
6420,104,Ireland,2549,"Pulses, Other and products",vegetal,4627000,0.0
6421,104,Ireland,2551,Nuts and products,vegetal,4627000,38843665000.0
6422,104,Ireland,2555,Soyabeans,vegetal,4627000,1688855000.0
6423,104,Ireland,2556,Groundnuts (Shelled Eq),vegetal,4627000,25332825000.0
6424,104,Ireland,2557,Sunflower seed,vegetal,4627000,1688855000.0
6425,104,Ireland,2558,Rape and Mustardseed,vegetal,4627000,3377710000.0
6427,104,Ireland,2560,Coconuts - Incl Copra,vegetal,4627000,3377710000.0
6428,104,Ireland,2561,Sesame seed,vegetal,4627000,3377710000.0
6430,104,Ireland,2563,Olives (including preserved),vegetal,4627000,3377710000.0
6431,104,Ireland,2570,"Oilcrops, Other",vegetal,4627000,1688855000.0
6432,104,Ireland,2571,Soyabean Oil,vegetal,4627000,114842140000.0
6433,104,Ireland,2572,Groundnut Oil,vegetal,4627000,0.0
6434,104,Ireland,2573,Sunflowerseed Oil,vegetal,4627000,111464430000.0
6435,104,Ireland,2574,Rape and Mustard Oil,vegetal,4627000,192529470000.0
6437,104,Ireland,2576,Palmkernel Oil,vegetal,4627000,10133130000.0
6438,104,Ireland,2577,Palm Oil,vegetal,4627000,0.0
6439,104,Ireland,2578,Coconut Oil,vegetal,4627000,81065040000.0
6440,104,Ireland,2579,Sesameseed Oil,vegetal,4627000,3377710000.0
6441,104,Ireland,2580,Olive Oil,vegetal,4627000,55732215000.0
6442,104,Ireland,2582,Maize Germ Oil,vegetal,4627000,6755420000.0
6443,104,Ireland,2586,"Oilcrops Oil, Other",vegetal,4627000,0.0
6444,104,Ireland,2601,Tomatoes and products,vegetal,4627000,11821985000.0
6445,104,Ireland,2602,Onions,vegetal,4627000,13510840000.0
6446,104,Ireland,2605,"Vegetables, Other",vegetal,4627000,119908705000.0
6447,104,Ireland,2611,"Oranges, Mandarines",vegetal,4627000,77687330000.0
6448,104,Ireland,2612,"Lemons, Limes and products",vegetal,4627000,1688855000.0
6449,104,Ireland,2613,Grapefruit and products,vegetal,4627000,1688855000.0
6450,104,Ireland,2614,"Citrus, Other",vegetal,4627000,10133130000.0
6451,104,Ireland,2615,Bananas,vegetal,4627000,32088245000.0
6452,104,Ireland,2616,Plantains,vegetal,4627000,8444275000.0
6453,104,Ireland,2617,Apples and products,vegetal,4627000,16888550000.0
6454,104,Ireland,2618,Pineapples and products,vegetal,4627000,5066565000.0
6455,104,Ireland,2619,Dates,vegetal,4627000,0.0
6456,104,Ireland,2620,Grapes and products (excl wine),vegetal,4627000,23643970000.0
6457,104,Ireland,2625,"Fruits, Other",vegetal,4627000,33777100000.0
6458,104,Ireland,2630,Coffee and products,vegetal,4627000,6755420000.0
6459,104,Ireland,2633,Cocoa Beans and products,vegetal,4627000,45599085000.0
6460,104,Ireland,2635,Tea (including mate),vegetal,4627000,3377710000.0
6461,104,Ireland,2640,Pepper,vegetal,4627000,1688855000.0
6462,104,Ireland,2641,Pimento,vegetal,4627000,0.0
6463,104,Ireland,2642,Cloves,vegetal,4627000,0.0
6464,104,Ireland,2645,"Spices, Other",vegetal,4627000,6755420000.0
6465,104,Ireland,2655,Wine,vegetal,4627000,52354505000.0
6466,104,Ireland,2656,Beer,vegetal,4627000,341148710000.0
6467,104,Ireland,2657,"Beverages, Fermented",vegetal,4627000,5066565000.0
6468,104,Ireland,2658,"Beverages, Alcoholic",vegetal,4627000,118219850000.0
6471,104,Ireland,2731,Bovine Meat,animal,4627000,190840615000.0
6472,104,Ireland,2732,Mutton & Goat Meat,animal,4627000,43910230000.0
6473,104,Ireland,2733,Pigmeat,animal,4627000,276972220000.0
6474,104,Ireland,2734,Poultry Meat,animal,4627000,162130080000.0
6475,104,Ireland,2735,"Meat, Other",animal,4627000,8444275000.0
6476,104,Ireland,2736,"Offals, Edible",animal,4627000,18577405000.0
6477,104,Ireland,2737,"Fats, Animals, Raw",animal,4627000,124975270000.0
6478,104,Ireland,2740,"Butter, Ghee",animal,4627000,99642445000.0
6479,104,Ireland,2743,Cream,animal,4627000,47287940000.0
6480,104,Ireland,2744,Eggs,animal,4627000,59109925000.0
6481,104,Ireland,2745,Honey,vegetal,4627000,10133130000.0
6482,104,Ireland,2761,Freshwater Fish,animal,4627000,3377710000.0
6483,104,Ireland,2762,Demersal Fish,animal,4627000,20266260000.0
6484,104,Ireland,2763,Pelagic Fish,animal,4627000,28710535000.0
6485,104,Ireland,2764,"Marine Fish, Other",animal,4627000,0.0
6486,104,Ireland,2765,Crustaceans,animal,4627000,5066565000.0
6487,104,Ireland,2766,Cephalopods,animal,4627000,0.0
6488,104,Ireland,2767,"Molluscs, Other",animal,4627000,1688855000.0
6489,104,Ireland,2769,"Aquatic Animals, Others",animal,4627000,0.0
6490,104,Ireland,2775,Aquatic Plants,animal,4627000,0.0
6491,104,Ireland,2781,"Fish, Body Oil",animal,4627000,0.0
6492,104,Ireland,2782,"Fish, Liver Oil",animal,4627000,0.0
6493,104,Ireland,2805,Rice (Milled Equivalent),vegetal,4627000,50665650000.0
6494,104,Ireland,2848,Milk - Excluding Butter,animal,4627000,604610090000.0
6495,104,Ireland,2899,Miscellaneous,vegetal,4627000,0.0
6496,105,Israel,2511,Wheat and products,vegetal,7733000,2435856335000.0
6497,105,Israel,2513,Barley and products,vegetal,7733000,11290180000.0
6498,105,Israel,2514,Maize and products,vegetal,7733000,279431955000.0
6499,105,Israel,2515,Rye and products,vegetal,7733000,0.0
6500,105,Israel,2516,Oats,vegetal,7733000,22580360000.0
6503,105,Israel,2520,"Cereals, Other",vegetal,7733000,5645090000.0
6504,105,Israel,2531,Potatoes and products,vegetal,7733000,206045785000.0
6506,105,Israel,2533,Sweet potatoes,vegetal,7733000,14112725000.0
6508,105,Israel,2542,Sugar (Raw Equivalent),vegetal,7733000,666120620000.0
6509,105,Israel,2543,"Sweeteners, Other",vegetal,7733000,47983265000.0
6510,105,Israel,2546,Beans,vegetal,7733000,16935270000.0
6511,105,Israel,2547,Peas,vegetal,7733000,11290180000.0
6512,105,Israel,2549,"Pulses, Other and products",vegetal,7733000,242738870000.0
6513,105,Israel,2551,Nuts and products,vegetal,7733000,110079255000.0
6514,105,Israel,2555,Soyabeans,vegetal,7733000,0.0
6515,105,Israel,2556,Groundnuts (Shelled Eq),vegetal,7733000,84676350000.0
6516,105,Israel,2557,Sunflower seed,vegetal,7733000,5645090000.0
6517,105,Israel,2558,Rape and Mustardseed,vegetal,7733000,5645090000.0
6518,105,Israel,2559,Cottonseed,vegetal,7733000,0.0
6519,105,Israel,2560,Coconuts - Incl Copra,vegetal,7733000,11290180000.0
6520,105,Israel,2561,Sesame seed,vegetal,7733000,206045785000.0
6521,105,Israel,2562,Palm kernels,vegetal,7733000,0.0
6522,105,Israel,2563,Olives (including preserved),vegetal,7733000,11290180000.0
6523,105,Israel,2570,"Oilcrops, Other",vegetal,7733000,5645090000.0
6524,105,Israel,2571,Soyabean Oil,vegetal,7733000,739506790000.0
6525,105,Israel,2572,Groundnut Oil,vegetal,7733000,0.0
6526,105,Israel,2573,Sunflowerseed Oil,vegetal,7733000,163707610000.0
6527,105,Israel,2574,Rape and Mustard Oil,vegetal,7733000,338705400000.0
6528,105,Israel,2575,Cottonseed Oil,vegetal,7733000,31047995000.0
6529,105,Israel,2576,Palmkernel Oil,vegetal,7733000,16935270000.0
6530,105,Israel,2577,Palm Oil,vegetal,7733000,194755605000.0
6531,105,Israel,2578,Coconut Oil,vegetal,7733000,5645090000.0
6532,105,Israel,2579,Sesameseed Oil,vegetal,7733000,0.0
6533,105,Israel,2580,Olive Oil,vegetal,7733000,146772340000.0
6534,105,Israel,2582,Maize Germ Oil,vegetal,7733000,121369435000.0
6535,105,Israel,2586,"Oilcrops Oil, Other",vegetal,7733000,132659615000.0
6536,105,Israel,2601,Tomatoes and products,vegetal,7733000,70563625000.0
6537,105,Israel,2602,Onions,vegetal,7733000,36693085000.0
6538,105,Israel,2605,"Vegetables, Other",vegetal,7733000,256851595000.0
6539,105,Israel,2611,"Oranges, Mandarines",vegetal,7733000,19757815000.0
6540,105,Israel,2612,"Lemons, Limes and products",vegetal,7733000,14112725000.0
6541,105,Israel,2613,Grapefruit and products,vegetal,7733000,11290180000.0
6542,105,Israel,2614,"Citrus, Other",vegetal,7733000,0.0
6543,105,Israel,2615,Bananas,vegetal,7733000,87498895000.0
6544,105,Israel,2617,Apples and products,vegetal,7733000,42338175000.0
6545,105,Israel,2618,Pineapples and products,vegetal,7733000,5645090000.0
6546,105,Israel,2619,Dates,vegetal,7733000,45160720000.0
6547,105,Israel,2620,Grapes and products (excl wine),vegetal,7733000,81853805000.0
6548,105,Israel,2625,"Fruits, Other",vegetal,7733000,208868330000.0
6549,105,Israel,2630,Coffee and products,vegetal,7733000,14112725000.0
6550,105,Israel,2633,Cocoa Beans and products,vegetal,7733000,84676350000.0
6551,105,Israel,2635,Tea (including mate),vegetal,7733000,0.0
6552,105,Israel,2640,Pepper,vegetal,7733000,2822545000.0
6553,105,Israel,2641,Pimento,vegetal,7733000,2822545000.0
6554,105,Israel,2642,Cloves,vegetal,7733000,0.0
6555,105,Israel,2645,"Spices, Other",vegetal,7733000,11290180000.0
6556,105,Israel,2655,Wine,vegetal,7733000,5645090000.0
6557,105,Israel,2656,Beer,vegetal,7733000,73386170000.0
6558,105,Israel,2657,"Beverages, Fermented",vegetal,7733000,0.0
6559,105,Israel,2658,"Beverages, Alcoholic",vegetal,7733000,39515630000.0
6561,105,Israel,2680,Infant food,vegetal,7733000,0.0
6562,105,Israel,2731,Bovine Meat,animal,7733000,409269025000.0
6563,105,Israel,2732,Mutton & Goat Meat,animal,7733000,28225450000.0
6564,105,Israel,2733,Pigmeat,animal,7733000,56450900000.0
6565,105,Israel,2734,Poultry Meat,animal,7733000,612492265000.0
6566,105,Israel,2735,"Meat, Other",animal,7733000,0.0
6567,105,Israel,2736,"Offals, Edible",animal,7733000,67741080000.0
6568,105,Israel,2737,"Fats, Animals, Raw",animal,7733000,42338175000.0
6569,105,Israel,2740,"Butter, Ghee",animal,7733000,47983265000.0
6570,105,Israel,2743,Cream,animal,7733000,0.0
6571,105,Israel,2744,Eggs,animal,7733000,124191980000.0
6572,105,Israel,2745,Honey,vegetal,7733000,11290180000.0
6573,105,Israel,2761,Freshwater Fish,animal,7733000,39515630000.0
6574,105,Israel,2762,Demersal Fish,animal,7733000,14112725000.0
6575,105,Israel,2763,Pelagic Fish,animal,7733000,62095990000.0
6576,105,Israel,2764,"Marine Fish, Other",animal,7733000,2822545000.0
6577,105,Israel,2765,Crustaceans,animal,7733000,2822545000.0
6578,105,Israel,2766,Cephalopods,animal,7733000,0.0
6579,105,Israel,2767,"Molluscs, Other",animal,7733000,0.0
6580,105,Israel,2769,"Aquatic Animals, Others",animal,7733000,0.0
6581,105,Israel,2775,Aquatic Plants,animal,7733000,0.0
6582,105,Israel,2781,"Fish, Body Oil",animal,7733000,0.0
6583,105,Israel,2782,"Fish, Liver Oil",animal,7733000,0.0
6584,105,Israel,2805,Rice (Milled Equivalent),vegetal,7733000,465719925000.0
6585,105,Israel,2848,Milk - Excluding Butter,animal,7733000,795957690000.0
6586,105,Israel,2899,Miscellaneous,vegetal,7733000,0.0
6587,106,Italy,2511,Wheat and products,vegetal,60990000,23174065350000.0
6588,106,Italy,2513,Barley and products,vegetal,60990000,44522700000.0
6589,106,Italy,2514,Maize and products,vegetal,60990000,734624550000.0
6590,106,Italy,2515,Rye and products,vegetal,60990000,22261350000.0
6591,106,Italy,2516,Oats,vegetal,60990000,22261350000.0
6594,106,Italy,2520,"Cereals, Other",vegetal,60990000,222613500000.0
6595,106,Italy,2531,Potatoes and products,vegetal,60990000,1469249100000.0
6597,106,Italy,2533,Sweet potatoes,vegetal,60990000,22261350000.0
6598,106,Italy,2534,"Roots, Other",vegetal,60990000,0.0
6599,106,Italy,2535,Yams,vegetal,60990000,0.0
6602,106,Italy,2542,Sugar (Raw Equivalent),vegetal,60990000,6633882300000.0
6603,106,Italy,2543,"Sweeteners, Other",vegetal,60990000,178090800000.0
6604,106,Italy,2546,Beans,vegetal,60990000,400704300000.0
6605,106,Italy,2547,Peas,vegetal,60990000,311658900000.0
6606,106,Italy,2549,"Pulses, Other and products",vegetal,60990000,467488350000.0
6607,106,Italy,2551,Nuts and products,vegetal,60990000,957238050000.0
6608,106,Italy,2555,Soyabeans,vegetal,60990000,0.0
6609,106,Italy,2556,Groundnuts (Shelled Eq),vegetal,60990000,133568100000.0
6611,106,Italy,2558,Rape and Mustardseed,vegetal,60990000,22261350000.0
6613,106,Italy,2560,Coconuts - Incl Copra,vegetal,60990000,22261350000.0
6616,106,Italy,2563,Olives (including preserved),vegetal,60990000,222613500000.0
6617,106,Italy,2570,"Oilcrops, Other",vegetal,60990000,0.0
6618,106,Italy,2571,Soyabean Oil,vegetal,60990000,3027543600000.0
6619,106,Italy,2572,Groundnut Oil,vegetal,60990000,333920250000.0
6620,106,Italy,2573,Sunflowerseed Oil,vegetal,60990000,2404225800000.0
6621,106,Italy,2574,Rape and Mustard Oil,vegetal,60990000,601056450000.0
6622,106,Italy,2575,Cottonseed Oil,vegetal,60990000,0.0
6623,106,Italy,2576,Palmkernel Oil,vegetal,60990000,66784050000.0
6624,106,Italy,2577,Palm Oil,vegetal,60990000,1958998800000.0
6625,106,Italy,2578,Coconut Oil,vegetal,60990000,244874850000.0
6626,106,Italy,2579,Sesameseed Oil,vegetal,60990000,22261350000.0
6627,106,Italy,2580,Olive Oil,vegetal,60990000,5364985350000.0
6628,106,Italy,2581,Ricebran Oil,vegetal,60990000,0.0
6629,106,Italy,2582,Maize Germ Oil,vegetal,60990000,601056450000.0
6630,106,Italy,2586,"Oilcrops Oil, Other",vegetal,60990000,44522700000.0
6631,106,Italy,2601,Tomatoes and products,vegetal,60990000,289397550000.0
